f-86f-40_japan_blue_impulse;8560GE;150000;202.77;5418;7.6;2.08;5;24;japan;fighter;air
t2_early;8910GE;220000;283.77;7225;7.5;2.2;6;26;japan;fighter;air
t2;590000SL;220000;879.7829619286977;14518;3.75;2.2;6;26;japan;fighter;air
f1;740000SL;270000;901.6511371510087;13262;3.32;2.26;6;28;japan;fighter;air
i-16_type24;6300SL;5900;0.8500000000000001;675;0.42;1.06;1;5;ussr;fighter;air
i-16_type27;55000SL;14000;12.61963503649635;2083;1.15;1.3;2;7;ussr;fighter;air
la-15;420000SL;150000;837.8196338486574;13432;3.8;2.08;5;21;ussr;fighter;air
la_174;msi_notebookLT;130000;813.0581423005947;13326;3.76;2.02;5;21;ussr;fighter;air
su-9;270000SL;95000;199.12068194908423;11974;3.16;1.9;5;18;ussr;fighter;air
su-11;7480GE;95000;189.27;6293;6.88;1.9;5;19;ussr;fighter;air
maryland_mk1_france;2100SL;4000;0.567304347826087;466;0.4;1.0;1;3;france;bomber;air
mb_5;3850GE;54000;94.77;4645;4.5;1.66;4;12;britain;fighter;air
la_200_toriy;370000SL;130000;770.423713568809;13388;3.73;2.02;5;20;ussr;fighter;air
me-262c-1a;310000SL;110000;732.5007212857703;12932;3.55;1.96;5;19;germany;fighter;air
spitfire_f22;210000SL;71000;136.13544554455447;10278;2.65;1.78;4;17;britain;fighter;air
spitfire_f24;240000SL;82000;158.74656505659533;11210;3.06;1.84;4;18;britain;fighter;air
mig-15bis_nr23_german;370000SL;130000;268.41617571690057;12196;3.8;2.02;5;23;germany;fighter;air
mig-19s;590000SL;220000;939.8919334322662;13673;3.8;2.2;6;25;germany;fighter;air
fw-190a-1;38000SL;11000;7.020408781226345;1674;0.99;1.24;2;6;germany;fighter;air
mosquito_fb_mk18;140000SL;33000;29.392537313432836;1880;1.47;1.48;3;6;britain;assault;air
hornet_mk1;4880GE;63000;121.76999999999998;4871;4.71;1.72;4;15;britain;fighter;air
hornet_mk3;240000SL;82000;388.07895583388273;10208;2.46;1.84;4;15;britain;fighter;air
avenger_mk1;1000GE;11000;15.71;2654;4.27;1.24;2;2;britain;bomber;air
f4u-1a_usmc;55000SL;14000;9.73876923076923;2042;1.18;1.3;2;6;usa;fighter;air
spitfire_ix_ussr;6090GE;54000;108.27000000000001;5170;4.65;1.66;4;14;ussr;fighter;air
mig_3_series_34;38000SL;11000;5.278868813825609;1600;1.0;1.24;2;4;ussr;fighter;air
il-10_1946;200000SL;63000;183.883680322364;5690;1.8;1.72;4;12;ussr;assault;air
spitfire_mk14e;200000SL;63000;275.62714034057547;8678;2.27;1.72;4;14;britain;fighter;air
spitfire_mk14c;6090GE;71000;135.27;4811;4.75;1.78;4;14;britain;fighter;air
spitfire_mk18e;200000SL;63000;275.62714034057547;8678;2.27;1.72;4;14;britain;fighter;air
me-262a-1a_u4;270000SL;95000;349.29140666470073;8762;2.37;1.9;5;17;germany;assault;air
me-262c-2b;370000SL;130000;756.1370629636676;13326;3.76;2.02;5;21;germany;fighter;air
pbj_1j;140000SL;33000;28.944262841894595;2071;1.35;1.48;3;8;usa;assault;air
pbj_1h;150000SL;40000;61.99783599088838;2645;1.5;1.54;3;8;usa;assault;air
i_185_m71_standard;180000SL;54000;181.36126430517714;6916;2.15;1.66;4;10;ussr;fighter;air
lagg-3-34;1000GL;9200;1.33;576;1.53;1.18;2;4;ussr;fighter;air
su-6_m71;210000SL;71000;235.15997524752476;6321;1.83;1.78;4;11;ussr;assault;air
su_6_single;3850GE;54000;64.11;2370;3.42;1.66;4;9;ussr;assault;air
il-2m_mstitel;1300GL;18000;6.8;788;2.26;1.36;3;7;ussr;assault;air
hs-129b-2_romania;1450GL;26000;12.06;1521;3.22;1.42;3;5;germany;assault;air
hs-129b-2_romania_italy;1360GE;18000;7.3500000000000005;1161;2.8;1.36;3;5;italy;assault;air
bf-109g-2_romania;1450GL;26000;12.059999999999999;1441;2.91;1.42;3;10;germany;fighter;air
bf-109g-2_hungary;4640GE;54000;81.27;3441;4.31;1.66;4;10;italy;fighter;air
g_55_serie1;150000SL;40000;92.18774723717767;4496;1.77;1.54;3;12;italy;fighter;air
g_55_serie1_ss0;140000SL;33000;46.31554875717018;3331;1.62;1.48;3;10;italy;fighter;air
mc-205_serie1;77000SL;18000;16.91936842105263;2408;1.31;1.36;3;8;italy;fighter;air
mc-205_serie3;110000SL;26000;33.88813131313131;3027;1.44;1.42;3;11;italy;fighter;air
mc-205_n2;170000SL;46000;138.03252117263844;5866;1.96;1.6;4;11;italy;fighter;air
g_56;240000SL;82000;158.75658468025298;10727;2.56;1.84;4;16;italy;fighter;air
g_55s;4300GE;54000;94.77;4645;4.5;1.66;4;12;italy;fighter;air
ki-27_otsu;700SL;2900;0.45;230;0.2;1.0;1;3;japan;fighter;air
ki-27_otsu_ep;250GE;4000;0.3;222;0.61;1.0;1;3;japan;fighter;air
fw-190a-4;77000SL;18000;21.526566701137536;2487;1.3;1.36;3;9;germany;fighter;air
go229_v3;270000SL;95000;707.8575592718036;11974;3.16;1.9;5;18;germany;fighter;air
kitsuka;270000SL;95000;514.0336852664577;11974;3.16;1.9;5;18;japan;fighter;air
r2y2_kai;370000SL;130000;731.9496064005886;13326;3.76;2.02;5;21;japan;fighter;air
r2y2_v1;270000SL;95000;686.56613482712;12688;3.52;1.9;5;21;japan;fighter;air
r2y2_v2;310000SL;110000;709.2577152817033;13007;3.64;1.96;5;21;japan;fighter;air
yak-1_early;10000SL;7900;1.749268965517241;919;0.59;1.12;2;4;ussr;fighter;air
yak-9;55000SL;14000;9.714855739717619;2042;1.18;1.3;2;6;ussr;fighter;air
ki_43_1;10000SL;7900;1.6117918088737202;917;0.58;1.12;2;5;japan;fighter;air
f7f1;210000SL;71000;328.3043549612521;9986;2.47;1.78;4;16;usa;fighter;air
f7f3;summer_2016LT;82000;148.77;5274;5.11;1.84;4;16;usa;fighter;air
b-17e_japan;4900GE;54000;94.77;4277;5.39;1.66;4;11;japan;bomber;air
canberra_bmk2;270000SL;95000;747.5793084572576;14595;2.88;1.9;5;22;britain;bomber;air
j7w1;240000SL;82000;432.258612244898;10208;2.46;1.84;4;15;japan;fighter;air
b-57;270000SL;95000;785.9504276379013;14595;2.88;1.9;5;22;usa;bomber;air
f-105d;500000SL;180000;314.9484593023256;12018;2.87;2.14;6;27;usa;assault;air
i-16_type5;700SL;2900;0.44944099378881985;201;0.22;1.0;1;1;ussr;fighter;air
yak-1b_luftwaffe;1150GE;14000;4.81;1243;2.47;1.3;2;6;germany;fighter;air
tempest_mkv_luftwaffe;7100GE;63000;108.27;4282;4.53;1.72;4;14;germany;fighter;air
pby-5a_raf;880GE;5900;2.34;1570;2.16;1.06;1;2;britain;bomber;air
fw-190a-8_usa;3850GE;54000;94.77;4645;4.5;1.66;4;12;usa;fighter;air
p-47d_ussr;1900GE;33000;15.71;1607;3.25;1.48;3;10;ussr;fighter;air
venom_fb4;420000SL;150000;285.8221361058601;12196;3.8;2.08;5;23;britain;fighter;air
lancaster_mk1;180000SL;54000;244.07754582638995;8933;2.17;1.66;4;13;britain;bomber;air
ki_43_2_late;700GE;7900;54.650000000000006;5328;3.37;1.12;2;5;usa;fighter;air
ki_43_3_otsu;77000SL;18000;21.037079332996463;2487;1.3;1.36;3;9;japan;fighter;air
j2m3;200000SL;63000;275.62714034057547;8678;2.27;1.72;4;14;japan;fighter;air
i-16_type10;2100SL;4000;0.5255801104972375;453;0.31;1.0;1;3;ussr;fighter;air
i-16_type10_china;6300SL;5900;0.8506367041198502;668;0.44;1.06;1;3;china;fighter;air
lagg-3-4;550GL;5900;3.99;1700;1.49;1.06;1;4;ussr;fighter;air
f2h-2;270000SL;95000;747.6779701239539;12636;3.44;1.9;5;19;usa;fighter;air
f3d_1;310000SL;110000;386.0408302739339;9481;2.68;1.96;5;18;usa;assault;air
lagg-i-301;winter_2015LT;7900;0.68;470;1.15;1.12;2;6;ussr;fighter;air
canberra_bimk6;370000SL;130000;808.2866401625586;15296;3.07;2.02;5;22;britain;bomber;air
canberra_bimk6_killstreak;370000SL;130000;796.8913728562724;15296;3.07;2.02;5;24;britain;bomber;air
canberra_bimk6_france_killstreak;370000SL;130000;796.8913728562724;15296;3.07;2.02;5;24;france;bomber;air
canberra_bimk6_germany_killstreak;370000SL;130000;796.8913728562724;15296;3.07;2.02;5;24;germany;bomber;air
canberra_bimk6_italy_killstreak;370000SL;130000;796.8913728562724;15296;3.07;2.02;5;24;italy;bomber;air
canberra_bimk6_japan_killstreak;370000SL;130000;796.8913728562724;15296;3.07;2.02;5;24;japan;bomber;air
canberra_bimk6_sweden_killstreak;370000SL;130000;796.8913728562724;15296;3.07;2.02;5;24;sweden;bomber;air
canberra_bimk6_usa_killstreak;370000SL;130000;796.8913728562724;15296;3.07;2.02;5;24;usa;bomber;air
canberra_bimk6_iaf_killstreak;370000SL;130000;796.8913728562724;15296;3.07;2.02;5;24;israel;bomber;air
b-29_killstreak;270000SL;95000;729.9711177318597;14004;3.02;1.9;5;20;usa;bomber;air
b-29_france_killstreak;270000SL;95000;729.9711177318597;14004;3.02;1.9;5;20;france;bomber;air
b-29_japan_killstreak;270000SL;95000;729.9711177318597;14004;3.02;1.9;5;20;japan;bomber;air
b-29_sweden_killstreak;270000SL;95000;729.9711177318597;14004;3.02;1.9;5;20;sweden;bomber;air
b-29_uk_killstreak;270000SL;95000;729.9711177318597;14004;3.02;1.9;5;20;britain;bomber;air
b-29_italy_killstreak;270000SL;95000;729.9711177318597;14004;3.02;1.9;5;20;italy;bomber;air
b-29_germany_killstreak;270000SL;95000;729.9711177318597;14004;3.02;1.9;5;20;germany;bomber;air
b-29_iaf_killstreak;270000SL;95000;729.9711177318597;14004;3.02;1.9;5;20;israel;bomber;air
b-29;240000SL;82000;729.9711177318597;14004;3.02;1.84;4;19;usa;bomber;air
b-57b;370000SL;130000;850.5043270932289;15296;3.07;2.02;5;22;usa;bomber;air
j2m4_kai;3850GE;54000;121.77;5873;4.9;1.66;4;12;japan;fighter;air
bf-109g-14;180000SL;54000;195.08744472635013;7457;2.11;1.66;4;13;germany;fighter;air
bf-109g-14as;200000SL;63000;268.07426865671647;8602;2.28;1.72;4;13;italy;fighter;air
fw_200c_1;22000SL;9200;3.829446009389671;1426;0.99;1.18;2;4;germany;bomber;air
bv-238;1840GE;18000;7.3500000000000005;1186;3.02;1.36;2;8;germany;bomber;air
bv-138c-1;2100SL;4000;0.5346587537091988;429;0.43;1.0;1;2;germany;bomber;air
bv-155b-1;battlepass_season8LT;26000;12.06;1313;2.97;1.42;3;8;germany;fighter;air
il_2_1941;22000SL;9200;2.242188498402556;793;0.74;1.18;2;4;ussr;assault;air
attaker_fb1;270000SL;95000;191.1919743391218;11974;3.16;1.9;5;18;britain;fighter;air
attaker_fb2;8020GE;95000;175.77;6077;6.33;1.9;5;18;britain;fighter;air
sea_fury_fb11;210000SL;71000;317.0387814784728;9279;2.36;1.78;4;13;britain;fighter;air
yak-9m;1780GL;26000;23.61;2723;3.61;1.42;3;7;ussr;fighter;air
douglas_ad_2;210000SL;71000;203.975486935867;5818;1.9;1.78;4;14;usa;assault;air
am_1_mauler;200000SL;63000;181.39001860465117;5403;1.84;1.72;4;14;usa;assault;air
a2d;6900GE;95000;148.77;4631;5.2;1.9;4;18;usa;assault;air
firefly_mk1;77000SL;18000;12.30893470790378;1462;1.13;1.36;3;7;britain;assault;air
j2m2;55000SL;14000;12.626947129050599;2230;1.11;1.3;2;10;japan;fighter;air
seafire_mk3_france;180000SL;54000;205.7670153846154;7414;2.12;1.66;4;12;france;fighter;air
seafire_mk3;170000SL;46000;160.15088861076345;6076;1.95;1.6;4;12;britain;fighter;air
seafire_fr47;200000SL;63000;271.79676896352055;8678;2.27;1.72;4;14;britain;fighter;air
seafire_mk17;180000SL;54000;205.79951045385008;7457;2.11;1.66;4;13;britain;fighter;air
firefly_mk5;140000SL;33000;29.104587378640776;2071;1.35;1.48;3;8;britain;assault;air
ki_21_1ko;2100SL;4000;0.5299411764705882;429;0.43;1.0;1;2;japan;bomber;air
ki_21_1hei;winter_2017LT;4000;0.3;230;0.8;1.0;1;3;japan;bomber;air
arado-234c-3;370000SL;130000;756.8874190430159;15654;3.32;2.02;5;19;germany;bomber;air
p-47n-15;200000SL;63000;237.95613523473807;8234;2.3;1.72;4;11;usa;fighter;air
p-47m-1-re;6090GE;71000;121.77;4623;4.69;1.78;4;14;usa;fighter;air
p-47m-1-re_boxted;6090GE;71000;121.77;4623;4.69;1.78;4;14;usa;fighter;air
il_2_37_1943;110000SL;26000;19.210473515248797;1625;1.4;1.42;3;5;ussr;assault;air
il_2m_1943;140000SL;33000;26.935714285714283;1908;1.43;1.48;3;7;ussr;assault;air
il_2_m82;worldwar_road_to_the_westLT;26000;12.06;1629;3.29;1.42;2;5;ussr;assault;air
p-51d-10;4880GL;54000;81.27;3690;4.4;1.66;4;10;usa;fighter;air
p-51_mk1a_usaaf;55000SL;14000;12.51307599517491;2083;1.15;1.3;2;7;usa;fighter;air
hurricane_mk1b;10000SL;7900;1.6695617529880475;911;0.61;1.12;2;3;britain;fighter;air
hurricane_mk1c;38000SL;11000;6.962432432432433;1674;0.99;1.24;2;6;britain;fighter;air
gladiator_mk2_navy;2100SL;4000;0.48880000000000007;376;0.36;1.0;1;0;britain;fighter;air
bf-109b_2;700SL;2900;0.44944099378881985;201;0.22;1.0;1;1;germany;fighter;air
bf-109a_1;250GE;2900;0.27;204;0.5;0.75;1;1;germany;fighter;air
il_2_1942_luftwaffe;850GE;9200;1.23;415;1.28;1.18;2;6;germany;assault;air
spitfire_fr_mk14e;6090GL;63000;108.27;4376;4.56;1.72;4;14;britain;fighter;air
la-7_dolgushin;3850GL;46000;81.27;4282;4.36;1.6;4;11;ussr;fighter;air
spitfire_ix_plagis;6090GE;54000;94.77;4699;4.5;1.66;4;14;britain;fighter;air
firebrand_tf4;150000SL;40000;62.182896198205896;2942;1.43;1.54;3;9;britain;assault;air
j2m5;210000SL;71000;321.4851435569466;9362;2.35;1.78;4;14;japan;fighter;air
hurricane_mk4;22000SL;9200;2.2822926829268293;793;0.74;1.18;2;4;britain;assault;air
hurricanemkii_ussr;700GE;7900;2.6;1580;1.64;1.12;2;6;ussr;fighter;air
p-51_a-36;22000SL;9200;2.223846153846154;833;0.64;1.18;2;6;usa;assault;air
sb2c_1c;77000SL;18000;21.219357798165138;2487;1.65;1.36;3;6;usa;bomber;air
yak-3_vk107;6090GE;71000;135.27;5282;4.9;1.78;4;14;ussr;fighter;air
yak-3u;210000SL;71000;317.0416425120773;9362;2.35;1.78;4;14;ussr;fighter;air
yak-3t;chronicles_2017LT;46000;81.27;4702;4.53;1.6;3;12;ussr;fighter;air
j2m5_30mm;3850GE;54000;94.77;4331;4.5;1.66;4;11;japan;fighter;air
ki_87;6090GE;71000;121.77;4623;4.69;1.78;4;14;japan;fighter;air
ki_94_2;summer_2017LT;63000;277.0061257076499;8820;2.3;1.72;4;15;japan;fighter;air
ki_44_1;22000SL;9200;3.6245829145728643;1261;0.75;1.18;2;5;japan;fighter;air
ki_44_1_ep;850GE;9200;4.81;1780;2.06;1.18;2;5;japan;fighter;air
do_17e_1;700SL;2900;0.4552258064516129;196;0.3;1.0;1;0;germany;bomber;air
yak-9b;55000SL;14000;9.714855739717619;2042;1.18;1.3;2;6;ussr;fighter;air
bf-109e-4;22000SL;9200;3.623953712632594;1314;0.75;1.18;2;6;germany;fighter;air
bf-109e-7;850GL;9200;1.33;700;1.5;1.18;2;6;germany;fighter;air
pyorremyrsky;1600GE;33000;23.61;2214;3.48;1.48;3;10;sweden;fighter;air
morko_morane;700GE;7900;6.8;2016;1.98;1.12;2;3;sweden;fighter;air
vl_myrsky_2_late;summer_2021LT;7900;0.68;451;1.17;1.12;2;4;sweden;fighter;air
fokker_d21_mod20;700GE;7900;0.6799999999999999;441;1.21;1.12;2;3;sweden;fighter;air
pe-8_m82;110000SL;26000;34.192329430763024;3184;1.76;1.42;3;10;ussr;bomber;air
do_17z_2;2100SL;4000;0.5299411764705882;429;0.43;1.0;1;2;germany;bomber;air
do_17z_7;2100SL;4000;0.49868852459016394;390;0.34;1.0;1;1;germany;fighter;air
sb2c_4;110000SL;26000;34.19485791610284;2850;1.71;1.42;3;8;usa;bomber;air
scimitar_f1;500000SL;180000;320.5509879406308;12777;3.8;2.14;6;23;britain;fighter;air
hunter_f1;500000SL;180000;316.7806756131421;12656;3.8;2.14;6;24;britain;fighter;air
hunter_f6;740000SL;270000;977.5007288338659;14665;3.8;2.26;6;26;britain;fighter;air
hunter_f9_rhodesia;8910GE;220000;229.76999999999998;5560;7.6;2.2;5;25;britain;fighter;air
p-38e;38000SL;11000;7.057808219178083;1674;0.99;1.24;2;6;usa;fighter;air
p-38k;4880GL;63000;121.77000000000001;5301;4.9;1.72;4;13;usa;fighter;air
p-38l;200000SL;63000;244.05657189811015;8234;2.3;1.72;4;11;usa;fighter;air
p-38l_1_china_rocaf;200000SL;63000;244.05657189811015;8234;2.3;1.72;4;11;china;fighter;air
p-38j;170000SL;46000;145.0580560131796;5688;1.98;1.6;4;10;usa;fighter;air
p-38j_marge;chronicles_2016LT;63000;108.27;3964;4.66;1.72;4;10;usa;fighter;air
tbd-1_1938;700SL;2900;0.49;196;0.3;1.0;1;0;usa;bomber;air
p-51a_tl;1000GE;11000;2.6;884;2.03;1.24;2;6;usa;fighter;air
a7m1;2190GE;33000;67.77;5036;4.33;1.48;3;12;japan;fighter;air
ki_109;55000SL;14000;7.706187845303868;1230;1.24;1.3;2;3;japan;assault;air
d4y1;22000SL;9200;3.608647058823529;1287;1.03;1.18;2;3;japan;bomber;air
d4y2;38000SL;11000;6.990402777777778;1817;1.3;1.24;2;4;japan;bomber;air
d4y3;55000SL;14000;12.622916666666667;2190;1.42;1.3;2;6;japan;bomber;air
a7m2;150000SL;40000;92.18354002254792;4520;1.76;1.54;3;13;japan;fighter;air
bf2c_1;0SL;null;null;null;0.13;1.0;1;0;usa;fighter;air
f3f-2;700SL;2900;0.4889189189189189;201;0.22;1.0;1;1;usa;fighter;air
f3f-2_galer;250GE;2900;0.27;220;0.51;0.75;1;1;usa;fighter;air
ki_61_1a_tei;140000SL;33000;46.31554875717018;3331;1.62;1.48;3;10;japan;fighter;air
mig-17;420000SL;150000;616.639955654102;12081;3.8;2.08;5;24;ussr;fighter;air
mig-17_cuba;8730GL;180000;216.27;5017;7.6;2.14;5;24;ussr;fighter;air
mig-17_f5;8730GE;180000;229.76999999999998;5986;7.6;2.14;5;25;china;fighter;air
mig-17p_lim_5p;420000SL;150000;285.8286211832061;12081;3.8;2.08;5;24;germany;fighter;air
mig-19pt;500000SL;180000;913.8039537841848;13673;3.8;2.14;6;25;ussr;fighter;air
swift_f1;310000SL;110000;237.72112070978287;12542;3.69;1.96;5;22;britain;fighter;air
swift_f7;420000SL;150000;290.4199951980792;12196;3.8;2.08;5;23;britain;fighter;air
harrier_gr1;9090GE;270000;270.27;6423;6.26;2.26;6;26;britain;assault;air
harrier_gr3;500000SL;180000;316.7601531650114;12235;2.96;2.14;6;26;britain;assault;air
harrier_frs1;930000SL;520000;395.8267623100304;12042;3.05;2.32;7;29;britain;assault;air
harrier_gr7;1100000SL;410000;738.7297138184792;11574;3.13;2.5;8;32;britain;assault;air
tornado_gr1;1100000SL;410000;707.4657565476998;11131;3.43;2.5;8;31;britain;assault;air
tornado_f3;1100000SL;410000;769.0655070883316;12046;3.19;2.5;8;31;britain;fighter;air
tornado_ids_de_mfg;winter_2023LT;410000;761.9449993658847;11912;3.29;2.5;8;30;germany;assault;air
tornado_ids_de_assta1;1100000SL;410000;707.4657565476998;11131;3.43;2.5;8;31;germany;assault;air
tornado_ids_it_mod95;1100000SL;410000;707.4657565476998;11131;3.43;2.5;8;31;italy;assault;air
tornado_adv;1100000SL;410000;769.0655070883316;12046;3.19;2.5;8;31;italy;fighter;air
su-7b;500000SL;180000;313.5648377723971;11971;3.14;2.14;6;25;ussr;assault;air
su-7bkl;590000SL;220000;339.65257643991464;12229;3.23;2.2;6;25;ussr;assault;air
su-7bmk;9090GL;270000;256.77;6151;6.64;2.26;6;25;ussr;assault;air
su_22m3;930000SL;520000;395.8267623100304;12042;3.05;2.32;7;29;ussr;assault;air
su_22um3k;930000SL;340000;395.8267623100304;12042;3.05;2.32;7;29;germany;assault;air
su_17m2;930000SL;340000;395.8432751297782;12410;3.09;2.32;7;28;ussr;assault;air
su_17m4;1060000SL;390000;712.1042211562738;11599;3.18;2.38;7;30;ussr;assault;air
su_22m4;1060000SL;390000;712.1042211562738;11599;3.18;2.38;7;30;germany;assault;air
su_25k;9090GL;270000;270.27;6280;6.05;2.26;6;27;ussr;assault;air
su_25;590000SL;220000;343.1370433122539;12271;2.95;2.2;6;27;ussr;assault;air
su_25t;1080000SL;400000;685.7907019867549;11055;3.4;2.44;7;31;ussr;assault;air
su_25tm;9620GL;400000;283.77;5627;6.81;2.44;7;31;ussr;assault;air
su-7bkl_killstreak;590000SL;220000;339.65257643991464;12229;3.23;2.2;6;27;ussr;assault;air
su-7bkl_china_killstreak;590000SL;220000;339.65257643991464;12229;3.23;2.2;6;27;china;assault;air
mig_29_9_12_germany;1120000SL;420000;518.7358833293812;12779;3.19;2.56;8;33;germany;fighter;air
mig_29_9_13;1120000SL;420000;518.7358833293812;12779;3.19;2.56;8;33;ussr;fighter;air
mig-21_f13;740000SL;270000;965.9799130803477;13673;3.8;2.26;6;25;ussr;fighter;air
mig-21_smt;930000SL;340000;393.53044635193135;13566;3.42;2.32;7;28;ussr;fighter;air
mig-21_bis;1060000SL;390000;726.7603398596232;11702;3.12;2.38;7;30;ussr;fighter;air
mig-21_bis_sau;1060000SL;390000;726.7603398596232;11702;3.12;2.38;7;30;germany;fighter;air
mig_23m;1060000SL;390000;707.9717278268441;11702;3.12;2.38;7;30;ussr;fighter;air
mig_23bn;740000SL;270000;367.35949367088614;12765;3.13;2.26;6;26;germany;assault;air
mig_23mf_germany;winter_2022LT;390000;707.9717278268441;11702;3.12;2.38;7;30;germany;fighter;air
mig_23ml;9620GL;400000;297.27;6083;6.31;2.44;7;31;ussr;fighter;air
mig_23mld;1100000SL;410000;472.11703238279364;12046;3.19;2.5;8;31;ussr;fighter;air
yak_141;1100000SL;410000;499.7791836734694;12684;3.16;2.5;8;33;ussr;fighter;air
mig_23mla;1100000SL;410000;472.11703238279364;12046;3.19;2.5;8;31;germany;fighter;air
mig_27m;1060000SL;390000;712.1352252252252;11702;3.12;2.38;7;30;ussr;fighter;air
mig_27k;1100000SL;410000;474.92896073903;12046;3.19;2.5;8;31;ussr;fighter;air
mig-21_mf;930000SL;340000;393.53044635193135;13566;3.42;2.32;7;28;germany;fighter;air
mig-21_sps_k;9270GE;340000;310.77;7515;7.54;2.32;6;27;germany;fighter;air
mig-21_pfm;winter_2021LT;340000;996.2817694027467;13673;3.8;2.32;6;25;ussr;fighter;air
mig-21_s;8910GE;220000;283.77;7225;7.5;2.2;6;26;ussr;fighter;air
j_7_mk2;740000SL;270000;965.9799130803477;13673;3.8;2.26;6;25;china;fighter;air
j_7d;9270GL;340000;270.27;5812;6.08;2.32;7;30;china;fighter;air
j_7e;930000SL;340000;678.775746240364;11468;3.04;2.32;7;30;china;fighter;air
j_8b;1060000SL;390000;696.9415971515767;11702;3.12;2.38;7;30;china;fighter;air
j_8f;1100000SL;410000;488.5158771929825;12362;3.16;2.5;8;32;china;fighter;air
su-6_am42;170000SL;46000;119.51943163877486;4189;1.5;1.6;4;11;ussr;assault;air
be_6;3850GE;54000;94.77;4368;5.22;1.66;4;12;ussr;bomber;air
stirling_mk1;110000SL;26000;35.613913824057455;2983;1.71;1.42;3;9;britain;bomber;air
stirling_mk3;150000SL;40000;96.86688403891665;5091;2.25;1.54;3;11;britain;bomber;air
lincoln_b2;210000SL;71000;148.03824238128988;11566;2.11;1.78;4;15;britain;bomber;air
ki_44_2_otsu;850GE;9200;28.209999999999997;3554;2.76;1.18;2;6;japan;fighter;air
ki_44_2_hei;38000SL;11000;6.96173476702509;1753;0.95;1.24;2;8;japan;fighter;air
ki_44_2_hei_china;22000SL;9200;3.5947513812154694;1365;0.72;1.18;2;8;china;fighter;air
ju-88a-1;10000SL;7900;1.7419672131147539;924;0.79;1.12;2;3;germany;bomber;air
ki-83;200000SL;63000;277.0061257076499;8820;2.3;1.72;4;15;japan;fighter;air
j5n1;170000SL;46000;161.80308270676693;6131;1.92;1.6;4;14;japan;fighter;air
p-61a_1;2500GE;18000;60.41;5080;4.22;1.36;3;8;usa;fighter;air
p-61c_1;150000SL;40000;74.25865030674846;4008;1.82;1.54;3;9;usa;fighter;air
xa_38;2980GE;46000;44.37;1772;3.29;1.6;4;8;usa;assault;air
p-51h-5_na;240000SL;82000;451.6659353093101;10727;2.56;1.84;4;16;usa;fighter;air
do_335a_0;210000SL;71000;226.45135922330098;6321;1.83;1.78;4;11;germany;assault;air
do_335a_1;200000SL;63000;198.27884044082418;5733;1.82;1.72;4;10;germany;assault;air
do_335b_2;4880GE;63000;81.27;2653;3.68;1.72;4;14;germany;assault;air
sea_venom_faw20;420000SL;150000;838.1270725571098;13576;3.8;2.08;5;20;britain;fighter;air
ta-152c;240000SL;82000;161.7884602530437;10727;2.56;1.84;4;16;germany;fighter;air
fw-189a-1;summer_2016LT;4000;0.3;270;0.77;1.0;1;4;germany;bomber;air
sunderland_mk3a;6300SL;5900;0.742857142857143;624;0.62;1.06;1;2;britain;bomber;air
sunderland_mk5;10000SL;7900;1.414145616641902;924;0.79;1.12;2;3;britain;bomber;air
mbr-2;chronicles_2016LT;4000;0.3;193;0.93;1.0;1;0;ussr;bomber;air
h8k2;22000SL;9200;3.623180592991914;1410;0.83;1.18;2;8;japan;bomber;air
h8k3;2300GE;14000;44.37;4364;4.0;1.3;2;9;japan;bomber;air
yak-30d;420000SL;150000;780.5873114685606;12196;3.8;2.08;5;23;ussr;fighter;air
yak-38;8910GL;220000;243.27;6017;6.46;2.2;6;25;ussr;assault;air
yak-38m;590000SL;220000;632.2011790791705;12229;3.23;2.2;6;25;ussr;assault;air
yak-28b;740000SL;270000;961.7339053373615;14308;2.44;2.26;6;25;ussr;bomber;air
halifax_mk3;55000SL;14000;13.337739130434784;2310;1.31;1.3;2;9;britain;bomber;air
hs-123a-1;700SL;2900;0.4494267515923567;196;0.3;1.0;1;0;germany;bomber;air
hs-123a-1_china;700SL;2900;0.4494267515923567;196;0.3;1.0;1;0;china;bomber;air
v_11g;2100SL;4000;0.4905333333333334;283;0.32;1.0;1;1;china;assault;air
v_12d;10000SL;7900;1.1412162162162163;563;0.56;1.12;2;4;china;assault;air
n1k1_ja;170000SL;46000;160.1451151213441;6110;1.94;1.6;4;13;japan;fighter;air
b_18a;6300SL;5900;0.6886752136752137;586;0.66;1.06;1;1;usa;bomber;air
b_10b;400GE;4000;0.3;314;1.0;1.0;1;1;usa;bomber;air
martin_139wc;2100SL;4000;0.5259813084112149;402;0.45;1.0;1;1;china;bomber;air
b_34;22000SL;9200;2.9523926380368097;1362;0.85;1.18;2;7;usa;bomber;air
pv_2d;chronicles_2017LT;14000;4.81;1023;2.61;1.3;2;8;usa;bomber;air
wyvern_s4;2980GL;46000;46.91;2002;3.14;1.6;4;9;britain;assault;air
ki_61_2_early;150000SL;40000;92.18697892271662;4352;1.78;1.54;3;11;japan;fighter;air
he_219a_7;2980GE;46000;46.91;1990;3.08;1.6;4;10;germany;assault;air
ta_154a_1;1450GE;26000;50.61;3869;3.83;1.42;3;10;germany;fighter;air
tu_4;270000SL;95000;754.8432450704225;14334;2.88;1.9;5;21;ussr;bomber;air
tu_4_china;270000SL;95000;754.8432450704225;14334;2.88;1.9;5;21;china;bomber;air
