saab_j32b;J32B;620000SL;220000;955.2473886618463;13673;3.8;2.26;6;26;25;sweden;fighter;air
saab_j35xs;Saab J35XS;9270GE;260000;270.27;6206;6.28;2.32;7;28;28;sweden;fighter;air
saab_j35d;J35D;710000SL;260000;980.7663554757631;13566;3.42;2.32;7;27;27;sweden;fighter;air
saab_j35a;J35A;9090GE;220000;283.77;7063;7.6;2.26;6;24;25;sweden;fighter;air
saab_f35_wdns;Saab F-35;750000SL;520000;980.7663554757631;13566;3.42;2.32;7;28;28;sweden;fighter;air
saab_a32a;A32A;620000SL;220000;359.49423388476896;12486;3.32;2.26;6;24;24;sweden;assault;air
saab_a32a_red_adam;A32A Röd Adam;9090GE;220000;256.77;6173;6.86;2.26;6;24;24;sweden;assault;air
saab_ja37;JA37C;950000SL;350000;412.3492286874154;11936;3.2;2.44;7;30;31;sweden;fighter;air
saab_ja37d;JA37D;1080000SL;400000;470.07483235638927;12362;3.16;2.5;8;34;33;sweden;fighter;air
saab_ja37di;JA37DI;1100000SL;200000;496.202613133719;12779;3.19;2.56;8;36;36;sweden;fighter;air
saab_ja37di_f21;JA37DI F21;9980GL;410000;337.77;6463;6.38;2.56;8;36;36;sweden;fighter;air
saab_aj37;AJ37;710000SL;260000;363.90104121475053;12410;3.09;2.32;7;28;28;sweden;assault;air
saab_ajs37;AJS37;950000SL;350000;412.3718251552417;11055;3.4;2.44;7;30;30;sweden;assault;air
saab_jas39a;JAS39A;1100000SL;410000;517.2027946565788;12779;3.19;2.56;8;36;36;sweden;fighter;air
saab_jas39c_south_africa;JAS39C (Great Britain);1100000SL;410000;517.2027946565788;12779;3.19;2.56;8;38;38;britain;fighter;air
saab_jas39c_south_africa_missile_test;JAS39C;1100000SL;410000;517.2027946565788;12779;3.19;2.56;8;35;35;britain;fighter;air
saab_jas39c_hungary;◔JAS39EBS HU C;1100000SL;410000;517.2027946565788;12779;3.19;2.56;8;38;38;italy;fighter;air
saab_jas39c_thailand;JAS39C (Japan);1100000SL;410000;517.2027946565788;12779;3.19;2.56;8;38;38;japan;fighter;air
saab_jas39c;JAS39C;1120000SL;420000;544.3763227855546;12842;3.21;2.62;8;38;38;sweden;fighter;air
mig-9;MiG-9;270000SL;95000;725.1141948065278;12636;3.44;1.9;5;19;19;ussr;fighter;air
mig-9_ussr;MiG-9 (l);300000SL;53000;749.0469641961688;12932;3.55;1.96;5;20;19;ussr;fighter;air
er-2_ach30b_late;Yer-2 (ACh-30B) (l);185000SL;27000;221.8116718316751;8376;2.7;1.66;4;11;10;ussr;bomber;air
spitfire_ix_usa;Spitfire LF Mk IXc (USA);4880GE;63000;108.27;4721;4.67;1.72;4;13;14;usa;fighter;air
bf-109e-3_japan;Bf 109 E-7 (Japan);1000GE;11000;83.21;6433;4.48;1.24;2;6;6;japan;fighter;air
hellcat_fmk1;Hellcat Mk II (Great Britain);1300GE;18000;7.3500000000000005;1161;2.67;1.36;3;6;7;britain;fighter;air
db_7;DB-7 (Great Britain);700GL;7900;41.15;4224;3.5;1.12;2;4;4;britain;bomber;air
boston_mk_1;Boston Mk I (Great Britain);700GL;7900;27.65;3663;3.2;1.12;2;4;4;britain;bomber;air
intruder_mk_1;Havoc Mk I (Great Britain);700GE;7900;0.68;459;1.58;1.12;2;3;3;britain;bomber;air
fw-190a-5_japan;Fw 190 A-5 (Japan);2980GE;46000;94.77;5274;4.7;1.6;4;13;10;japan;fighter;air
ki_61_1a_otsu_usa;Ki-61-Ib (USA);850GE;9200;14.71;2781;2.29;1.18;2;8;8;usa;fighter;air
pby-5a_ussr;PBY-5A Catalina (USSR);880GE;5900;2.34;1339;1.99;1.06;1;2;2;ussr;bomber;air
fw-190d-13;Fw 190 D-13;4880GE;63000;108.27;4413;4.59;1.72;4;14;12;germany;fighter;air
a6m2_zero_usa;A6M2 (USA);1300GE;18000;60.41;5548;4.41;1.36;3;8;8;usa;fighter;air
p-40e_ussr;P-40E-1 (USSR);700GE;7900;6.8;2167;1.93;1.12;2;4;5;ussr;fighter;air
p-43a-1;P-43A-1;summer_2017LT;11000;2.6;788;1.98;1.24;2;6;5;usa;fighter;air
me-410a-1;Me 410 A-1;47000SL;18000;12.592178770949722;1610;1.07;1.36;3;7;7;germany;assault;air
me-410a-1_u2;Me 410 A-1/U2;76000SL;26000;34.18632478632478;2857;1.47;1.42;3;9;8;germany;fighter;air
me-410a-1_u4;Me 410 A-1/U4;22000SL;11000;4.5841719342604295;1048;0.84;1.24;2;5;5;germany;assault;air
me-410b-1;Me 410 B-1;76000SL;13000;20.76043125;2067;1.16;1.42;3;9;8;germany;assault;air
me-410b-1_u2;Me 410 B-1/U2;105000SL;17000;46.98027928626843;3331;1.62;1.48;3;10;10;germany;fighter;air
me-410b-2_u4;Me 410 B-2/U4;32000SL;6900;7.509857142857142;1298;0.98;1.3;2;6;6;germany;assault;air
me-410b-6_r3;Me 410 B-6/R3;155000SL;46000;117.32699609882965;3994;1.53;1.6;4;11;12;germany;assault;air
a6m5ko;A6M5 Ko;3850GE;54000;94.77;4645;4.5;1.66;4;12;13;japan;fighter;air
p-38g_metal;XP-38G;charServer/entitlement/usa_pacific_41_43LT;14000;30.87;3046;3.17;1.3;2;6;7;usa;fighter;air
yp-38;YP-38;1150GE;14000;71.37;6181;4.65;1.3;2;4;6;usa;fighter;air
bf-109f-4_usa;Bf 109 F-4 (USA);1450GE;26000;37.11;3456;3.73;1.42;3;10;9;usa;fighter;air
meteor_fmk3;Meteor F Mk 3;270000SL;95000;205.62878593168753;12636;3.44;1.9;5;19;19;britain;fighter;air
meteor_fmk3_navy;Sea Meteor F Mk 3;300000SL;53000;231.28877726371448;12932;3.55;1.96;5;20;19;britain;fighter;air
meteor_fmk4_lw;Meteor F Mk 4 G.41F;300000SL;105000;231.29042302660272;13066;3.61;1.96;5;20;20;britain;fighter;air
meteor_fmk4_sw;Meteor F Mk 4 G.41G;340000SL;61000;256.94647851186664;13326;3.76;2.02;5;20;21;britain;fighter;air
p-26a_33;P-26A-33;700SL;2900;0.44344370860927146;186;0.23;1.0;1;0;0;usa;fighter;air
p-26a_34;P-26A-34;400GL;4000;0.3;187;0.71;1.0;1;0;0;usa;fighter;air
p-26a_34_m2;P-26A-34 M2;0SL;null;null;null;0.13;1.0;1;0;0;usa;fighter;air
p-26b_35;P-26B-35;2100SL;2000;0.4807868852459017;376;0.36;1.0;1;0;0;usa;fighter;air
p-63a-10;P-63A-10;105000SL;33000;46.98091015169195;3322;1.65;1.48;3;9;9;usa;fighter;air
p-63a-10_ussr;P-63A-10 (USSR);3850GE;54000;81.27;3795;4.5;1.66;4;9;9;ussr;fighter;air
p-63a-5;P-63A-5;47000SL;18000;18.543417945690674;2353;1.33;1.36;3;8;7;usa;fighter;air
p-63a-5_ussr;P-63A-5 (USSR);1600GE;33000;54.27;4167;4.5;1.48;3;8;7;ussr;fighter;air
p-63c-5_kingcobra_animal_version;Kingcobra (USA);craft_2018_springLT;40000;54.27;3763;4.31;1.54;3;9;9;usa;fighter;air
p-63c-5;P-63C-5;135000SL;20000;93.4941586073501;4008;1.82;1.54;3;9;9;usa;fighter;air
p-63c-5_ussr;P-63C-5 (USSR);winter_2016LT;46000;81.27;4123;4.5;1.6;4;9;9;ussr;fighter;air
wellington_mk10;Wellington Mk X;32000SL;6900;10.487934362934363;2103;1.33;1.3;2;7;7;britain;bomber;air
wellington_mk1c_late;Wellington Mk Ic/L;22000SL;5600;7.417759882869692;1829;1.26;1.24;2;5;5;britain;bomber;air
wellington_mk3;Wellington Mk III;22000SL;11000;7.496521084337349;1797;1.19;1.24;2;6;6;britain;bomber;air
s_81_ar125;S.81;700SL;2900;0.4873469387755102;199;0.29;1.0;1;1;1;italy;bomber;air
sm_79_1936;S.M.79 serie 1 (Germany);16000SL;9200;2.870885478158206;1147;1.1;1.18;2;3;2;germany;bomber;air
sm_79_1936_italy;S.M.79 serie 1;6300SL;5900;0.7460869565217392;624;0.62;1.06;1;3;2;italy;bomber;air
sm_79_1937;S.M.79 serie 4 (Germany);22000SL;5600;7.506472781506338;1817;1.3;1.24;2;4;4;germany;bomber;air
sm_79_1939;S.M.79 serie 8 (Germany);16000SL;4600;2.9243729903536977;1287;1.03;1.18;2;3;3;germany;bomber;air
sm_79_1939_italy;S.M.79 serie 8;6300SL;3000;0.7590000000000001;690;0.58;1.06;1;3;3;italy;bomber;air
sm_79_1941;S.M.79 AS (Germany);22000SL;5600;7.643264996203493;1817;1.3;1.24;2;4;4;germany;bomber;air
sm_79_1941_italy;S.M.79 AS;16000SL;9200;3.9480735721200384;1426;0.99;1.18;2;4;4;italy;bomber;air
sm_79_1942;S.M.79 bis/N (Germany);22000SL;5600;7.643264996203493;1817;1.3;1.24;2;5;4;germany;bomber;air
sm_79_1943;S.M.79 bis/T.M (Germany);22000SL;5600;7.568556390977444;1817;1.3;1.24;2;4;4;germany;bomber;air
sm_79_1943_italy;S.M.79 bis/T.M;22000SL;5600;7.568556390977444;1817;1.3;1.24;2;4;4;italy;bomber;air
sm_79_iar;S.M.79 B (Germany);32000SL;6900;10.528751537515376;2209;1.55;1.3;2;4;4;germany;bomber;air
sm_79_iar_italy;S.M.79 B;32000SL;6900;10.528751537515376;2209;1.55;1.3;2;4;4;italy;bomber;air
z_1007_bis_serie3;Z.1007 bis serie 3;22000SL;11000;7.396102189781022;1829;1.26;1.24;2;7;5;italy;bomber;air
z_1007_bis_serie5;Z.1007 bis serie 5;32000SL;6900;13.300243902439025;2190;1.42;1.3;2;7;6;italy;bomber;air
sb_2m_100;SB 2M-100;700SL;2900;0.47443708609271523;199;0.29;1.0;1;1;0;ussr;bomber;air
sb_2m_103c;SB 2M-103;2100SL;2000;0.5528813559322033;466;0.4;1.0;1;3;3;ussr;bomber;air
sb_2m_103_mv3;SB 2M-103 MV-3;6300SL;3000;0.7364806866952791;624;0.62;1.06;1;4;2;ussr;bomber;air
sb_2m_103u;SB 2M-103U;6300SL;3000;0.910567986230637;778;0.56;1.06;1;5;4;ussr;bomber;air
sb_2m_103u_mv3;SB 2M-103U MV-3;6300SL;3000;0.910567986230637;778;0.56;1.06;1;5;4;ussr;bomber;air
sb_2m_105;SB 2M-105;6300SL;3000;0.9109655172413793;777;0.54;1.06;1;6;5;ussr;bomber;air
ar_2;Ar-2;6300SL;5900;0.910567986230637;778;0.56;1.06;1;5;4;ussr;bomber;air
ki_10_1;Ki-10-I;0SL;null;null;null;0.13;1.0;1;0;0;japan;fighter;air
ki_10_1_commander;Ki-10-I C;0SL;null;null;null;0.13;1.0;1;0;0;japan;fighter;air
ki_10_2;Ki-10-II;0SL;null;null;null;0.13;1.0;1;0;0;japan;fighter;air
ki_10_2_commander;Ki-10-II C;700SL;1500;0.44939597315436236;186;0.23;1.0;1;0;0;japan;fighter;air
he51a1;He 51 A-1;0SL;null;null;null;0.13;1.0;1;0;0;germany;fighter;air
he51b_2w;He 51 B-2/H;400GL;4000;0.3;187;0.71;1.0;1;0;0;germany;fighter;air
he51b1;He 51 B-1;0SL;null;null;null;0.13;1.0;1;0;0;germany;fighter;air
he51c1;He 51 C-1;0SL;null;null;null;0.13;1.0;1;0;0;germany;fighter;air
he51c1_late;He 51 C-1/L;700SL;1500;0.44344370860927146;186;0.23;1.0;1;0;0;germany;fighter;air
i-15_1934;I-15 WR;0SL;null;null;null;0.13;1.0;1;0;0;ussr;fighter;air
i-15_1935;I-15 M-22;0SL;null;null;null;0.13;1.0;1;0;0;ussr;fighter;air
i-15_1935_moscow;I-15 M-25;0SL;null;null;null;0.13;1.0;1;0;0;ussr;fighter;air
gladiator_mk2_france;Gladiator Mk IIF;2100SL;4000;0.4875;390;0.34;1.0;1;2;1;britain;fighter;air
gladiator_mk2_silver;Gladiator Mk IIS;2100SL;4000;0.4875;390;0.34;1.0;1;2;1;britain;fighter;air
er-2_ach30b_early;Yer-2 (ACh-30B) (e);155000SL;46000;172.61072607917248;6867;2.48;1.6;4;11;10;ussr;bomber;air
er-2_m105_mv3;Yer-2 (M-105);47000SL;18000;17.869456404736273;2487;1.51;1.36;3;8;7;ussr;bomber;air
er-2_m105_tat;Yer-2 (M-105) TAT;105000SL;17000;42.77188542112014;3178;1.91;1.48;3;10;8;ussr;bomber;air
er-2_m105r_lu2b;Yer-2 (M-105R) LU;76000SL;13000;29.43732125834128;2850;1.71;1.42;3;10;8;ussr;bomber;air
er-2_m105r_tat;Yer-2 (M-105R) TAT;135000SL;20000;98.30995989304813;4065;2.12;1.54;3;10;8;ussr;bomber;air
pe-2-110;Pe-2-110;76000SL;26000;34.49904347826087;2983;1.71;1.42;3;9;8;ussr;bomber;air
pe-2-205;Pe-2-205;1500GE;18000;19.91;2973;3.74;1.36;3;8;8;ussr;bomber;air
pe-2-31;Pe-2-31;22000SL;5600;7.185791447861965;1729;1.11;1.24;2;7;7;ussr;bomber;air
pe-2-359;Pe-2-359;105000SL;17000;46.3751743772242;3584;1.97;1.48;3;10;10;ussr;bomber;air
pe-2-359_china;Pe-2-359;185000SL;54000;230.04345363179536;8376;2.7;1.66;4;11;11;china;bomber;air
pe-2-83;Pe-2-83;32000SL;6900;10.054441702652683;2103;1.33;1.3;2;8;7;ussr;bomber;air
pe-3;Pe-3;6300SL;3000;0.6971124620060791;417;0.44;1.06;1;4;3;ussr;assault;air
i_29;I-29;700GL;7900;0.68;477;1.16;1.12;2;5;6;ussr;fighter;air
yak-4;Yak-4;2100SL;4000;0.567304347826087;466;0.4;1.0;1;3;3;ussr;bomber;air
yak_2_kabb;Yak-2 KABB;6300SL;5900;0.7075409836065574;415;0.41;1.06;1;4;4;ussr;assault;air
pe-3_bis;Pe-3bis;22000SL;11000;4.510049751243781;1048;0.84;1.24;2;7;5;ussr;assault;air
pe-3_early;Pe-3 (e);2100SL;4000;0.5004424778761062;290;0.31;1.0;1;3;3;ussr;assault;air
a-26c;A-26C-45;msi_notebookLT;54000;246.39178467655606;8933;2.17;1.66;4;13;13;usa;bomber;air
a-26b;A-26B-50;185000SL;27000;148.0312134632418;4627;1.71;1.66;4;13;13;usa;assault;air
a-26b_10;A-26B-10;155000SL;46000;102.19442715700143;3994;1.53;1.6;4;12;12;usa;assault;air
f4u-1a_japan;F4U-1A (Japan);1150GE;14000;44.37;4618;3.96;1.3;2;6;6;japan;fighter;air
wellington_mk1c_luftwaffe;Wellington Mk Ic (Germany);1000GE;11000;42.71;4423;4.48;1.24;2;3;4;germany;bomber;air
tu-2_early;Tu-2;global_betaLT;26000;40.106944837340876;3603;1.82;1.42;3;10;11;ussr;bomber;air
he_112v_5;He 112 V-5;700SL;2900;0.44944099378881985;201;0.22;1.0;1;1;1;germany;fighter;air
he_112a_0;He 112 A-0;2100SL;2000;0.5194736842105263;423;0.32;1.0;1;2;2;germany;fighter;air
he_112b_0;He 112 B-0;10000SL;7900;1.3050486787204452;911;0.61;1.12;2;4;3;germany;fighter;air
he_112b_1;He 112 B-1/U2;700GE;7900;0.68;482;1.23;1.12;2;4;3;germany;fighter;air
he_112b_1_italy;He 112 B-1/U2;700GE;7900;0.6799999999999999;441;1.21;1.12;2;4;3;italy;fighter;air
he_112b_2;He 112 B-2/U2;700GL;7900;0.6799999999999999;441;1.21;1.12;2;4;3;germany;fighter;air
he_100d_1;He 100 D-1;2100SL;4000;0.5256213017751479;423;0.32;1.0;1;2;2;germany;fighter;air
fury_mk1;Fury Mk I;0SL;null;null;null;0.13;1.0;1;0;0;britain;fighter;air
fury_mk2;Fury Mk II;0SL;null;null;null;0.13;1.0;1;0;0;britain;fighter;air
nimrod_mk1;Nimrod Mk I;0SL;null;null;null;0.13;1.0;1;0;0;britain;fighter;air
nimrod_mk2;Nimrod Mk II;700SL;2900;0.44939597315436236;186;0.23;1.0;1;0;0;britain;fighter;air
do_217e_2;Do 217 E-2;76000SL;26000;40.464659293613984;3603;1.82;1.42;3;11;10;germany;bomber;air
do_217e_4;Do 217 E-4;105000SL;17000;70.8690720311486;4018;2.03;1.48;3;12;11;germany;bomber;air
do_217m_1;Do 217 M-1;185000SL;27000;228.58153427144805;8376;2.7;1.66;4;13;11;germany;bomber;air
do_217k_1;Do 217 K-1;155000SL;46000;160.15395348837208;6867;2.48;1.6;4;13;11;germany;bomber;air
do_217j_1;Do 217 J-1;2100SL;4000;0.5405113636363637;453;0.31;1.0;1;3;3;germany;fighter;air
do_217j_2;Do 217 J-2;6300SL;3000;0.8746516007532957;683;0.43;1.06;1;4;4;germany;fighter;air
do_217n_1;Do 217 N-1;16000SL;9200;2.7250968399592255;1261;0.75;1.18;2;6;4;germany;fighter;air
do_217n_2;Do 217 N-2;22000SL;5600;5.32348367029549;1630;0.99;1.24;2;6;5;germany;fighter;air
su-8;Su-8;battlepass_season6LT;54000;67.77;2568;3.28;1.66;4;11;11;ussr;assault;air
tu-1;Tu-1;4880GE;63000;81.27;2655;3.71;1.72;4;14;13;ussr;assault;air
tu-2_postwar;Tu-2S-44;200000SL;31000;115.11111271155924;10613;2.13;1.72;4;15;13;ussr;bomber;air
tu-2_postwar_late;Tu-2S-59;210000SL;35000;139.99804526517283;11474;2.21;1.78;4;15;14;ussr;bomber;air
tu-2_postwar_late_hungary;◔Tu-2S-59;210000SL;71000;139.99804526517283;11474;2.21;1.78;4;15;14;italy;bomber;air
yak-15;Yak-15;270000SL;48000;182.0581233933162;11774;2.83;1.9;5;17;17;ussr;fighter;air
yak-15_early;Yak-15P;240000SL;82000;159.35383494004233;10727;2.56;1.84;5;15;16;ussr;fighter;air
b_25j_1;B-25J-1;16000SL;9200;3.9521942110177406;1480;0.83;1.18;2;8;8;usa;bomber;air
b_26b_c;B-26B;47000SL;18000;29.608421282163107;3133;1.61;1.36;3;10;10;usa;bomber;air
b_26c_france;B-26C;47000SL;18000;29.608421282163107;3133;1.61;1.36;3;10;10;france;bomber;air
b_25j_20;B-25J-20;22000SL;11000;7.654097460535347;2013;1.12;1.24;2;9;8;usa;bomber;air
a_20g_30_ussr;A-20G-30 (USSR);1450GE;26000;12.060000000000002;1363;3.42;1.42;3;8;8;ussr;bomber;air
b_25j_30_vvs_ussr;B-25J-30 (USSR);1450GE;26000;19.95;2198;3.78;1.42;3;9;8;ussr;bomber;air
p_108a_serie2;P.108A serie 2;6300SL;3000;0.8880658436213992;415;0.41;1.06;1;2;4;italy;assault;air
meteor_fmk8;Meteor F Mk 8 G.41K;340000SL;61000;256.94647851186664;13326;3.76;2.02;5;20;21;britain;fighter;air
meteor_fmk8_iaf;Meteor F.8 (Israel);300000SL;105000;231.2798729602453;13007;3.64;1.96;5;20;21;israel;fighter;air
meteor_frmk9_iaf;Meteor FR.9 (Israel);2025_04_airLT;105000;231.2798729602453;13007;3.64;1.96;5;20;21;israel;fighter;air
meteor_nfmk13;Meteor NF.13 (Israel);270000SL;95000;205.6304740658115;12770;3.5;1.9;5;19;20;israel;fighter;air
meteor_fmk8_reaper;Meteor F Mk.8 Reaper;8380GE;120000;216.27;6726;7.51;2.02;5;20;21;britain;fighter;air
meteor_fmk8_belgium;Meteor F Mk.8 (France);340000SL;120000;256.94647851186664;13326;3.76;2.02;5;20;21;france;fighter;air
javelin_fmk9;Javelin F.(A.W.) Mk.9;380000SL;135000;290.4248190143917;13429;3.8;2.08;6;22;22;britain;fighter;air
g5n1;G5N1;76000SL;26000;39.8953359127682;3603;1.82;1.42;3;9;10;japan;bomber;air
g8n1;G8N1;155000SL;46000;183.88771324261535;7676;1.73;1.6;4;15;16;japan;bomber;air
i-153_m62_zhukovskiy;Zhukovsky's I-153-M62;400GE;4000;0.3;276;0.61;1.0;1;3;4;ussr;fighter;air
gladiator_mk2_tuck;Tuck's Gladiator Mk II;250GE;2900;0.27;139;0.49;0.75;1;1;0;britain;fighter;air
fiat_cr42_marcolin;Marcolin's C.R.42 CN (Germany);400GE;4000;0.3;195;0.68;1.0;1;2;1;germany;fighter;air
fiat_cr42_marcolin_italy;Marcolin's C.R.42 CN;250GE;2900;0.27;109;0.44;0.75;1;2;1;italy;fighter;air
f2a-1_thach;Thach's F2A-1;400GE;4000;0.3;222;0.61;1.0;1;3;3;usa;fighter;air
a5m4_hagiri;Hagiri's A5M4;250GE;2900;0.27;204;0.5;0.75;1;1;1;japan;fighter;air
i-15bis;I-15bis;700SL;2900;0.44939597315436236;186;0.23;1.0;1;1;0;ussr;fighter;air
i-15bis_krasnolutsky;Krasnolutsky's I-15bis;250GE;2900;0.27;96;0.46;0.75;1;1;0;ussr;fighter;air
mig_3_series_1_15;MiG-3-15;2100SL;4000;0.5326005361930295;473;0.3;1.0;1;2;4;ussr;fighter;air
lagg-3-66;LaGG-3-66;22000SL;5600;5.266153846153846;1630;0.99;1.24;2;6;5;ussr;fighter;air
lagg-3-8;LaGG-3-8;10000SL;7900;1.3123496503496503;911;0.61;1.12;2;4;3;ussr;fighter;air
p-36a;P-36A;700SL;2900;0.4579746835443038;201;0.22;1.0;1;2;1;usa;fighter;air
p-36c;P-36C;2100SL;4000;0.5335135135135135;423;0.32;1.0;1;3;2;usa;fighter;air
p-36c_rb;○P-36C;msi_notebookLT;4000;0.5335135135135135;423;0.32;1.0;1;3;2;usa;fighter;air
p-36g;P-36G;10000SL;7900;1.30457182320442;917;0.58;1.12;2;4;5;usa;fighter;air
xp-50;XP-50;1600GE;33000;54.27;4715;4.5;1.48;3;9;9;usa;fighter;air
xp-55;XP-55;3900GE;18000;12.56;2093;2.88;1.36;3;8;10;usa;fighter;air
p-51d-20-na;P-51D-20-NA;3850GL;54000;94.77;4383;4.65;1.66;4;9;9;usa;fighter;air
p-47d-28;P-47D-28;105000SL;33000;47.96108711839166;3543;1.6;1.48;3;9;11;usa;fighter;air
p1y1_mod11;P1Y1 mod. 11;47000SL;18000;17.968541548897683;2381;1.54;1.36;3;7;7;japan;bomber;air
p1y1_mod11_china;P1Y1 mod. 11 (China);16000SL;9200;3.8491304347826083;1362;0.85;1.18;2;7;7;china;bomber;air
ki-45_hei;Ki-45 hei;6300SL;3000;0.7177672955974843;415;0.41;1.06;1;2;4;japan;assault;air
ki-45_ko;Ki-45 ko;2100SL;4000;0.5408379888268157;461;0.29;1.0;1;2;5;japan;fighter;air
ki_48_2_otsu;Ki-48-II otsu;craft_2023_autumnLT;7900;0.78;523;1.52;1.12;2;4;4;japan;bomber;air
j1n1_mod11_early;J1N1;10000SL;7900;1.317879213483146;911;0.61;1.12;2;3;3;japan;fighter;air
ki-45_otsu;Ki-45 otsu;2100SL;2000;0.5097368421052632;298;0.29;1.0;1;2;4;japan;assault;air
ki-45_tei;Ki-45 tei;700SL;2900;0.47060240963855415;217;0.21;1.0;1;1;2;japan;fighter;air
yak-9p;Yak-9P;200000SL;31000;247.3946679499519;8551;2.29;1.72;4;12;12;ussr;fighter;air
yak-9p_hungary;◔Yak-9P;200000SL;63000;247.3946679499519;8551;2.29;1.72;4;12;12;italy;fighter;air
la-7b-20;La-7B-20;185000SL;54000;191.94494978479196;7414;2.12;1.66;4;12;12;ussr;fighter;air
p-36a_rasmussen;Rasmussen's P-36A;400GL;4000;0.32;512;0.88;1.0;1;1;1;usa;fighter;air
la-5_type37_early;La-5;22000SL;11000;5.425;1674;0.99;1.24;2;7;6;ussr;fighter;air
la-5_type39;La-5F;32000SL;6900;10.308588761174969;2083;1.15;1.3;2;7;7;ussr;fighter;air
f9f-5;F9F-5;300000SL;53000;771.5826619703276;12542;3.69;1.96;5;22;21;usa;fighter;air
f9f-8;F9F-8;340000SL;61000;799.29376114082;12818;3.8;2.02;5;22;22;usa;fighter;air
f-80;F-80C-10;300000SL;105000;772.6209610655737;13066;3.61;1.96;5;20;20;usa;fighter;air
tb_3_m17_32;TB-3M-17-32;new_year_2014LT;5900;0.39;299;1.31;1.06;1;1;1;ussr;bomber;air
vampire_fb5;Vampire F.B.5;270000SL;95000;205.64047153923883;12688;3.52;1.9;5;20;21;britain;fighter;air
vampire_fb52a_italy;Vampire FB 52A;270000SL;95000;205.64047153923883;12688;3.52;1.9;5;20;21;italy;fighter;air
fiat_g91_ps;G.91 pre-serie;300000SL;105000;219.4072966275186;12542;3.69;1.96;5;22;22;italy;fighter;air
fiat_g91_r1;G.91 R/1;340000SL;61000;243.73080997229917;12196;3.8;2.02;5;22;23;italy;fighter;air
fiat_g91_r4;G.91 R/4;8910GE;190000;216.27;4702;7.6;2.2;5;22;23;italy;fighter;air
fiat_g91_r4_german;G.91 R/4 (Germany);8910GE;135000;202.76999999999998;5511;7.6;2.2;5;22;23;germany;fighter;air
fiat_g91_y;G.91 Y;520000SL;190000;882.786925370168;13673;3.8;2.2;6;25;24;italy;fighter;air
fiat_g91_ys;G.91 YS;620000SL;110000;909.1674974520523;14665;3.8;2.26;6;26;25;italy;fighter;air
yak-17;Yak-17;300000SL;53000;727.2810383085618;12048;2.92;1.96;5;17;17;ussr;fighter;air
yak-23;Yak-23;340000SL;120000;750.2980208871885;12196;3.8;2.02;5;23;22;ussr;fighter;air
xf5f;XF5F;new_year_2014LT;40000;54.27;3114;4.5;1.54;3;6;4;usa;fighter;air
btd-1;BTD-1;1750GE;40000;33.41;2137;4.24;1.54;3;8;9;usa;bomber;air
f8f1;F8F-1;76000SL;26000;35.09149560117302;3149;1.43;1.42;3;10;11;usa;fighter;air
f4u-4;F4U-4;47000SL;18000;21.484360975609754;2631;1.27;1.36;3;10;10;usa;fighter;air
corsair_fmk2;Corsair F Mk II (Great Britain);1150GE;14000;4.81;1034;2.37;1.3;2;5;5;britain;fighter;air
f4u-4b_vmf_214;F4U-4B VMF-214;4880GL;63000;108.27;4533;4.61;1.72;4;14;14;usa;fighter;air
f4u-4b;F4U-4B;185000SL;27000;214.2019654808031;7491;2.09;1.66;4;14;14;usa;fighter;air
f8f1b;F8F-1B;185000SL;54000;217.33419504901147;8057;2.21;1.66;4;16;16;usa;fighter;air
p-51d-30_usaaf_korea;P-51D-30;155000SL;46000;142.94297872340425;6076;1.95;1.6;4;11;12;usa;fighter;air
yak-3_france;Yak-3 (France);1600GE;33000;54.27;4616;4.39;1.48;3;10;10;france;fighter;air
yak-3p;Yak-3P;185000SL;54000;200.68973657885962;7414;2.12;1.66;4;13;12;ussr;fighter;air
ki-96;Ki-96;1600GE;33000;54.27;4569;4.5;1.48;3;9;8;japan;fighter;air
ki_108;Ki-108 Kai;47000SL;18000;17.246137339055792;2408;1.31;1.36;3;8;8;japan;fighter;air
ki_100_early;Ki-100;105000SL;33000;46.332151898734175;3322;1.65;1.48;3;11;9;japan;fighter;air
ki_100_2;Ki-100-II;1300GE;18000;33.41;3231;3.47;1.36;3;12;8;japan;fighter;air
ki_102_otsu;Ki-102 otsu;16000SL;9200;3.807590361445783;1326;0.73;1.18;2;6;7;japan;fighter;air
yak-9u;Yak-9U;105000SL;17000;46.321643835616435;3441;1.61;1.48;3;11;11;ussr;fighter;air
yak-9ut;Yak-9UT;210000SL;35000;306.485447117567;9362;2.35;1.78;4;15;14;ussr;fighter;air
bf-109f-1;Bf 109 F-1;22000SL;11000;5.32348367029549;1630;0.99;1.24;2;6;5;germany;fighter;air
bf-109f-2;Bf 109 F-2;32000SL;6900;9.823401613904407;2042;1.18;1.3;2;6;6;germany;fighter;air
a6m3_mod22ko_zero;A6M3 mod. 22Ko;105000SL;17000;49.395506134969324;3543;1.6;1.48;3;11;12;japan;fighter;air
il_28;IL-28;300000SL;105000;794.1331038353601;14664;2.97;1.96;5;21;21;ussr;bomber;air
il_28_german;IL-28 (Germany);300000SL;105000;794.1331038353601;14664;2.97;1.96;5;21;21;germany;bomber;air
il_28_hungary;◔IL-28;300000SL;105000;794.1331038353601;14664;2.97;1.96;5;21;21;italy;bomber;air
il_28sh;IL-28Sh;340000SL;61000;819.510167016519;15030;3.07;2.02;5;21;21;ussr;bomber;air
